mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__penalty,param_model__solver,param_model__l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.03863008817036947,0.005753716153423473,0.0350798765818278,0.005552408721201225,0.01971387269004537,balanced,l2,saga,,"{'model__C': np.float64(0.01971387269004537), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.7116104868913857,0.7303370786516854,0.6879699248120301,0.7099724967850337,0.017335054846747855,5,0.7191986097321693,0.7407412935255879,0.69781276151669,0.7192508882581491,0.017525538791393392,2,0.7940508021390374,0.7823529411764706,0.7487903225806452,0.775064688632051,0.019182747827624348,3
0.033525546391805015,0.003822744942177615,0.031826416651407875,0.0037109605980214697,0.0001899776347411129,,l2,lbfgs,,"{'model__C': np.float64(0.0001899776347411129), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.700374531835206,0.700374531835206,0.6992481203007519,0.6999990613237213,0.0005309954896128452,13,0.5769605174149053,0.5769605174149053,0.5754873910439816,0.576469475291264,0.0006944384309499051,15,0.7395053475935829,0.7333556149732621,0.7313844086021505,0.7347484570563317,0.0034585564741106776,16
0.032158215840657554,0.0012112618132997207,0.03232598304748535,0.005472427731312834,0.0010547383621352044,,l2,saga,,"{'model__C': np.float64(0.0010547383621352044), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.700374531835206,0.700374531835206,0.6992481203007519,0.6999990613237213,0.0005309954896128452,13,0.5769605174149053,0.5769605174149053,0.5754873910439816,0.576469475291264,0.0006944384309499051,15,0.7457887700534759,0.7424465240641711,0.7347446236559139,0.7409933059245203,0.004624368398945825,14
0.05342284838358561,0.011274763998299544,0.03391559918721517,0.0034340529935945785,62.20025976819163,balanced,l2,lbfgs,,"{'model__C': np.float64(62.20025976819163), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.7340823970037453,0.6853932584269663,0.6917293233082706,0.703734992912994,0.021614194885622943,8,0.7392855307340933,0.6977925320621949,0.6994786528308965,0.7121855718757283,0.019174924222457323,6,0.7751336898395722,0.7511363636363636,0.7169354838709677,0.7477351791156345,0.023880729142959082,11
0.029182910919189453,0.0005275101804581393,0.0313873291015625,0.0022531746356863084,0.006724850206557251,,elasticnet,saga,0.5,"{'model__C': np.float64(0.006724850206557251), 'model__class_weight': None, 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.700374531835206,0.700374531835206,0.6992481203007519,0.6999990613237213,0.0005309954896128452,13,0.5769605174149053,0.5769605174149053,0.5754873910439816,0.576469475291264,0.0006944384309499051,15,0.5,0.5,0.5,0.5,0.0,19
0.16009696324666342,0.046072281904914074,0.022130648295084637,0.0024774522418570407,1.2577117345941886,balanced,l1,saga,,"{'model__C': np.float64(1.2577117345941886), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.7453183520599251,0.6966292134831461,0.6729323308270677,0.704959965456713,0.03013287339783289,7,0.7522729356665749,0.7086976050805764,0.6827084621695627,0.7145596676389047,0.028700485783431665,5,0.792312834224599,0.7735294117647058,0.7218413978494624,0.7625612146129225,0.02979688851501133,9
0.037845611572265625,0.006519111544734618,0.02766696612040202,0.005001851788735006,0.0010969527495277803,,l2,saga,,"{'model__C': np.float64(0.0010969527495277803), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.700374531835206,0.700374531835206,0.6992481203007519,0.6999990613237213,0.0005309954896128452,13,0.5769605174149053,0.5769605174149053,0.5754873910439816,0.576469475291264,0.0006944384309499051,15,0.7459224598930481,0.7426470588235294,0.7351478494623657,0.7412391227263143,0.004509971952878298,13
0.21402478218078613,0.05589884469856014,0.0175325870513916,0.0007236258786658938,0.944351568796268,balanced,elasticnet,saga,0.5,"{'model__C': np.float64(0.944351568796268), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.7490636704119851,0.700374531835206,0.6766917293233082,0.7087099771901665,0.03012788521381121,6,0.7556663227539657,0.7123954338513983,0.6854684058631427,0.7178433874895022,0.028915936010960243,4,0.793048128342246,0.7780748663101604,0.7228494623655913,0.7646574856726659,0.03018810752160574,7
0.028687556584676106,0.002101089267335011,0.026302019755045574,0.0017812943983730254,0.0017686829008985233,balanced,elasticnet,saga,0.5,"{'model__C': np.float64(0.0017686829008985233), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.299625468164794,0.700374531835206,0.6992481203007519,0.5664160401002506,0.1886499830479227,20,0.1381558354650347,0.5769605174149053,0.5754873910439816,0.4302012479746405,0.20650816731428254,20,0.5,0.5,0.5,0.5,0.0,19
0.041762351989746094,0.010346953043909618,0.02529319127400716,0.001600945357446279,65.6912864093918,balanced,l2,lbfgs,,"{'model__C': np.float64(65.6912864093918), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.7340823970037453,0.6816479400749064,0.6917293233082706,0.7024865534623075,0.022717563965586277,9,0.7392855307340933,0.6943123016277655,0.6994786528308965,0.7110254950642517,0.02009386321299882,9,0.7751336898395722,0.7511363636363637,0.7168010752688171,0.7476903762482511,0.02393852686186491,12
