mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__penalty,param_model__solver,param_model__l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.12579615910847983,0.0040781531632348884,0.05134208997090658,0.007996152186964986,0.01971387269004537,balanced,l2,saga,,"{'model__C': np.float64(0.01971387269004537), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.7614483493077743,0.7358892438764644,0.7571884984025559,0.7515086971955981,0.011180699856601774,7,0.7731969193002357,0.7499574348753593,0.7696439998649366,0.7642661180135105,0.010221207332125434,5,0.8409303882195449,0.8391508061230429,0.8535461059900804,0.8445424334442228,0.006407876278160638,11
0.06919384002685547,0.009458350964653854,0.04755481084187826,0.006382437335711891,0.0001899776347411129,,l2,lbfgs,,"{'model__C': np.float64(0.0001899776347411129), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.7348242811501597,0.7348242811501597,0.7342917997870074,0.7346467873624424,0.00025101412182697237,17,0.6225030742708535,0.6225030742708535,0.6217920736298945,0.6222660740572005,0.0003351689164333795,19,0.8283350794482277,0.8341409114719748,0.8403362199380633,0.8342707369527552,0.004900305041919171,18
0.1254460016886393,0.0035622555793300872,0.0483858585357666,0.004279862678201485,0.0010547383621352044,,l2,saga,,"{'model__C': np.float64(0.0010547383621352044), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.7625133120340788,0.7678381256656017,0.7550585729499467,0.761803336883209,0.005241328739876983,6,0.6978505956182453,0.7040362175099157,0.6809115661311762,0.694266126419779,0.00977492335598681,18,0.8333100518014085,0.8378586811012164,0.8451711254270687,0.8387799527765646,0.004885886000388079,15
0.0781710147857666,0.007402298448037853,0.04355025291442871,0.0013023101245839609,62.20025976819163,balanced,l2,lbfgs,,"{'model__C': np.float64(62.20025976819163), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.759318423855165,0.7342917997870074,0.751863684771033,0.7484913028044019,0.010491669652915618,15,0.771378448643025,0.748632871936912,0.7647741975579132,0.7615951727126168,0.009554055479173117,13,0.8429311448693325,0.8366916943134858,0.85485546873297,0.8448261026385961,0.007535419652147091,3
0.15100725491841635,0.007972290896950542,0.04620043436686198,0.002771656800610986,0.006724850206557251,,elasticnet,saga,0.5,"{'model__C': np.float64(0.006724850206557251), 'model__class_weight': None, 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.7870074547390842,0.7965921192758253,0.7928647497337593,0.7921547745828895,0.003944996586952901,4,0.7601635607000725,0.7744389714272597,0.7638521682766403,0.7661515668013242,0.00605046901977919,4,0.8353631918980269,0.8292918049007625,0.8456339800703656,0.8367629922897183,0.006744689425562053,16
0.3076217969258626,0.07267311987462273,0.04544727007548014,0.004222842279709422,1.2577117345941886,balanced,l1,saga,,"{'model__C': np.float64(1.2577117345941886), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.760915867944622,0.7332268370607029,0.7545260915867945,0.7495562655307064,0.011837651402579386,12,0.7728707831173158,0.7476653667749129,0.7671868759921219,0.7625743419614501,0.010794592963965685,10,0.8423418310924858,0.8369768930795645,0.8544209521290587,0.8445798921003697,0.00729522614850824,9
0.10738182067871094,0.004181725190044564,0.0513457457224528,0.0020840956697090723,0.0010969527495277803,,l2,saga,,"{'model__C': np.float64(0.0010969527495277803), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.7641107561235356,0.7705005324813632,0.7582534611288605,0.7642882499112531,0.005001420945546825,5,0.702520852923553,0.7094491026623805,0.6876983159193779,0.6998894238351038,0.009072577556223907,17,0.8334293696525232,0.83802165182469,0.8453251681027029,0.8389253965266387,0.0048983038599464375,14
0.9013129075368246,0.020400917994956375,0.02944835027058919,0.0021211296308793117,0.944351568796268,balanced,elasticnet,saga,0.5,"{'model__C': np.float64(0.944351568796268), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.760915867944622,0.7332268370607029,0.7550585729499467,0.7497337593184238,0.011914580366942415,9,0.7728707831173158,0.7476653667749129,0.7676692058680877,0.7627351185867721,0.010865454929061436,7,0.8422901751935278,0.836992899132763,0.8544107794995357,0.8445646179419422,0.007290425523916634,10
0.15286620457967123,0.0026108351779003565,0.044628540674845375,0.004179290571870036,0.0017686829008985233,balanced,elasticnet,saga,0.5,"{'model__C': np.float64(0.0017686829008985233), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.7007454739084132,0.6847710330138446,0.6986155484558041,0.6947106851260206,0.0070819798875612315,20,0.7178527048232168,0.7030113146668365,0.7158818250803572,0.7122486148568036,0.006581128466551257,16,0.8059782608695653,0.791481141959141,0.8141627707917647,0.8038740578734903,0.009378515316464713,20
0.0822441577911377,0.010897193932994133,0.0437783400217692,0.0014195777537221723,65.6912864093918,balanced,l2,lbfgs,,"{'model__C': np.float64(65.6912864093918), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.7598509052183173,0.7342917997870074,0.751863684771033,0.7486687965921193,0.010676218134059336,14,0.77185907168354,0.748632871936912,0.7647741975579132,0.7617553803927883,0.009719363198444114,12,0.84294424073104,0.8366887841219953,0.8548496558018138,0.844827560218283,0.007532794269547012,2
